#emoji, mean, std, frequency
# FACE WITH TEARS OF JOY	Emoticons
😶	-0.5811965811965812	3.3185294762036928	117
# TULIP	Miscellaneous Symbols and Pictographs
🌷	2.206896551724138	1.989269669221511	116
# HEART WITH RIBBON	Miscellaneous Symbols and Pictographs
💝	2.643478260869565	2.410813697553176	115
# DASH SYMBOL	Miscellaneous Symbols and Pictographs
💨	1.565217391304348	2.673966065221922	115
# AMERICAN FOOTBALL	Miscellaneous Symbols and Pictographs
🏈	2.175438596491228	2.4360077133627764	114
# RING	Miscellaneous Symbols and Pictographs
💍	1.9642857142857142	2.92748237590331	112
# UMBRELLA WITH RAIN DROPS	Miscellaneous Symbols
☔	1.1891891891891893	3.0653939197314206	111
# PRINCESS	Miscellaneous Symbols and Pictographs
👸	2.4864864864864864	2.343727933911221	111
# REGIONAL INDICATOR SYMBOL LETTER E	Enclosed Alphanumeric Supplement
🇪	2.532110091743119	2.0746119669875336	109
# LIGHT SHADE	Block Elements
░	-0.18518518518518517	2.575339417213699	108
# DOUGHNUT	Miscellaneous Symbols and Pictographs
🍩	1.5700934579439252	2.8811736625043283	107
# ALIEN MONSTER	Miscellaneous Symbols and Pictographs
👾	1.4857142857142858	2.0100428126892065	105
# CLOUD	Miscellaneous Symbols
☁	1.2692307692307692	2.7881299537599133	104
# SUNFLOWER	Miscellaneous Symbols and Pictographs
🌻	2.3461538461538463	2.046428552988158	104
# DIZZY FACE	Emoticons
😵	0.34951456310679613	3.395338717575828	103
# LEDGER	Miscellaneous Symbols and Pictographs
📒	0.1568627450980392	0.7764309754205226	102
# UPWARDS HARPOON WITH BARB LEFTWARDS	Arrows
↿	2.6666666666666665	1.8856180831641263	102
# TIGER FACE	Miscellaneous Symbols and Pictographs
🐯	1.96	2.2974768769239002	100
# BABY ANGEL	Miscellaneous Symbols and Pictographs
👼	1.3737373737373737	3.017075507490015	99
# HAMBURGER	Miscellaneous Symbols and Pictographs
🍔	1.1428571428571428	2.9137254363387344	98
# GRINNING CAT FACE WITH SMILING EYES	Emoticons
😸	1.690721649484536	2.7446699038835027	97
# BABY	Miscellaneous Symbols and Pictographs
👶	1.7916666666666667	2.879223950226094	96
# UPWARDS HARPOON WITH BARB RIGHTWARDS	Arrows
↾	2.6666666666666665	1.8856180831641267	96
# BOUQUET	Miscellaneous Symbols and Pictographs
